,company_name,company_number,date_filed,doc_type,description,made_up_to,ixbrl,current_year,previous_year
214,GGCIRCUIT LIMITED,NI632386,29 Dec 2017,AA,Micro company accounts,31 March 2017,Yes,2017.0,2016.0
215,GGCIRCUIT LIMITED,NI632386,05 Jul 2017,AA,Micro company accounts,31 March 2016,Yes,2016.0,2015.0
216,B-SECUR LIMITED,NI031751,03 Oct 2019,AA,Accounts for a small company,31 December 2018,No,2018.0,2017.0
217,B-SECUR LIMITED,NI031751,03 Oct 2018,AA,Total exemption full accounts,31 December 2017,No,2017.0,2016.0
218,B-SECUR LIMITED,NI031751,04 Oct 2017,AA,Total exemption full accounts,31 December 2016,No,2016.0,2015.0
219,B-SECUR LIMITED,NI031751,10 Oct 2016,AA,Total exemption small company accounts,31 December 2015,No,2015.0,2014.0
220,B-SECUR LIMITED,NI031751,06 Oct 2015,AA,Total exemption small company accounts,31 December 2014,No,2014.0,2013.0
221,B-SECUR LIMITED,NI031751,02 Oct 2014,AA,Total exemption small company accounts,31 December 2013,No,2013.0,2012.0
222,B-SECUR LIMITED,NI031751,27 Sep 2013,AA,Total exemption small company accounts,31 December 2012,No,2012.0,2011.0
223,B-SECUR LIMITED,NI031751,03 Oct 2012,AA,Total exemption small company accounts,31 December 2011,No,2011.0,2010.0
224,B-SECUR LIMITED,NI031751,03 Oct 2011,AA,Total exemption small company accounts,31 December 2010,No,2010.0,2009.0
225,B-SECUR LIMITED,NI031751,01 Oct 2010,AA,Total exemption small company accounts,31 December 2009,No,2009.0,2008.0
226,B-SECUR LIMITED,NI031751,15 Nov 2009,AA,Total exemption small company accounts,31 December 2008,No,2008.0,2007.0
227,AJ ADMIN.COM LTD,NI641890,28 Aug 2019,AA,Micro company accounts,30 November 2018,Yes,2018.0,2017.0
228,AJ ADMIN.COM LTD,NI641890,27 Jul 2018,AA,Micro company accounts,30 November 2017,Yes,2017.0,2016.0
229,GREGPORT MANAGEMENT SERVICES LTD,NI649840,12 Feb 2020,AA,Micro company accounts,31 December 2019,Yes,2019.0,2018.0
230,GREGPORT MANAGEMENT SERVICES LTD,NI649840,01 Jul 2019,AA,Micro company accounts,31 December 2018,Yes,2018.0,2017.0
231,SENTIREAL LIMITED,NI622101,19 Dec 2019,AA,Total exemption full accounts,31 March 2019,Yes,2019.0,2018.0
232,SENTIREAL LIMITED,NI622101,30 Nov 2018,AA,Total exemption full accounts,31 March 2018,Yes,2018.0,2017.0
233,SENTIREAL LIMITED,NI622101,02 Mar 2017,AA,Total exemption full accounts,31 December 2016,Yes,2016.0,2015.0
234,SENTIREAL LIMITED,NI622101,06 Apr 2016,AA,Total exemption small company accounts,31 December 2015,Yes,2015.0,2014.0
235,SENTIREAL LIMITED,NI622101,11 Jun 2015,AA,Total exemption small company accounts,31 December 2014,Yes,2014.0,2013.0
236,LOYALBE LTD,NI650618,16 Dec 2019,AA,Micro company accounts,31 January 2019,Yes,2019.0,2018.0
237,XPAND GROUP LTD,NI647655,19 Jun 2020,AA,Micro company accounts,31 August 2019,Yes,2019.0,2018.0
238,XPAND GROUP LTD,NI647655,20 May 2019,AA,Micro company accounts,31 August 2018,Yes,2018.0,2017.0
239,SENSURITY LIMITED,NI613360,16 Oct 2019,AA,Micro company accounts,30 June 2019,Yes,2019.0,2018.0
240,SENSURITY LIMITED,NI613360,12 Sep 2018,AA,Micro company accounts,30 June 2018,Yes,2018.0,2017.0
241,SENSURITY LIMITED,NI613360,01 Aug 2017,AA,Micro company accounts,30 June 2017,Yes,2017.0,2016.0
242,SENSURITY LIMITED,NI613360,07 Sep 2016,AA,Total exemption full accounts,30 June 2016,No,2016.0,2015.0
243,SENSURITY LIMITED,NI613360,09 Mar 2016,AA,Total exemption full accounts,30 June 2015,No,2015.0,2014.0
244,SENSURITY LIMITED,NI613360,30 Mar 2015,AA,Total exemption small company accounts,30 June 2014,No,2014.0,2013.0
245,SENSURITY LIMITED,NI613360,03 Mar 2014,AA,Total exemption small company accounts,30 June 2013,No,2013.0,2012.0
246,BLK BOX FITNESS LIMITED,NI611745,07 May 2020,AA,Total exemption full accounts,31 August 2019,Yes,2019.0,2018.0
247,BLK BOX FITNESS LIMITED,NI611745,04 Mar 2019,AA,Unaudited abridged accounts,31 August 2018,No,2018.0,2017.0
248,BLK BOX FITNESS LIMITED,NI611745,05 Jun 2018,AA,Unaudited abridged accounts,31 August 2017,No,2017.0,2016.0
249,BLK BOX FITNESS LIMITED,NI611745,26 Apr 2017,AA,Total exemption small company accounts,31 August 2016,No,2016.0,2015.0
250,BLK BOX FITNESS LIMITED,NI611745,02 Jun 2016,AA,Total exemption small company accounts,31 August 2015,No,2015.0,2014.0
251,BLK BOX FITNESS LIMITED,NI611745,30 Dec 2014,AA,Total exemption small company accounts,31 March 2014,No,2014.0,2013.0
252,BLK BOX FITNESS LIMITED,NI611745,13 Dec 2013,AA,Total exemption small company accounts,31 March 2013,No,2013.0,2012.0
253,CDJ GAMING SOLUTIONS LIMITED,NI632674,22 Apr 2020,AA,Total exemption full accounts,31 July 2019,No,2019.0,2018.0
254,CDJ GAMING SOLUTIONS LIMITED,NI632674,28 Feb 2019,AA,Total exemption full accounts,31 July 2018,No,2018.0,2017.0
255,CDJ GAMING SOLUTIONS LIMITED,NI632674,22 Mar 2018,AA,Total exemption full accounts,31 July 2017,No,2017.0,2016.0
256,CDJ GAMING SOLUTIONS LIMITED,NI632674,23 Dec 2016,AA,Total exemption small company accounts,31 July 2016,No,2016.0,2015.0
257,KAINOS EVOLVE LIMITED,NI622515,17 Oct 2019,AA,Full accounts,31 March 2019,No,2019.0,2018.0
258,KAINOS EVOLVE LIMITED,NI622515,26 Sep 2018,AA,Full accounts,31 March 2018,No,2018.0,2017.0
259,KAINOS EVOLVE LIMITED,NI622515,29 Nov 2017,AA,Full accounts,31 March 2017,No,2017.0,2016.0
260,KAINOS EVOLVE LIMITED,NI622515,06 Dec 2016,AA,Full accounts,31 March 2016,No,2016.0,2015.0
261,KAINOS EVOLVE LIMITED,NI622515,18 Dec 2015,AA,Full accounts,31 March 2015,No,2015.0,2014.0
262,AQUAQ ANALYTICS LTD,NI607087,30 Apr 2020,AA,Unaudited abridged accounts,31 July 2019,Yes,2019.0,2018.0
263,AQUAQ ANALYTICS LTD,NI607087,26 Apr 2019,AA,Unaudited abridged accounts,31 July 2018,Yes,2018.0,2017.0
264,AQUAQ ANALYTICS LTD,NI607087,04 Apr 2018,AA,Unaudited abridged accounts,31 July 2017,Yes,2017.0,2016.0
265,AQUAQ ANALYTICS LTD,NI607087,06 Mar 2017,AA,Total exemption small company accounts,31 July 2016,Yes,2016.0,2015.0
266,AQUAQ ANALYTICS LTD,NI607087,23 Mar 2016,AA,Total exemption small company accounts,31 July 2015,Yes,2015.0,2014.0
267,AQUAQ ANALYTICS LTD,NI607087,26 Mar 2015,AA,Total exemption small company accounts,31 July 2014,No,2014.0,2013.0
268,AQUAQ ANALYTICS LTD,NI607087,03 Jan 2014,AA,Total exemption small company accounts,31 July 2013,No,2013.0,2012.0
269,AQUAQ ANALYTICS LTD,NI607087,11 Jan 2013,AA,Total exemption small company accounts,31 July 2012,No,2012.0,2011.0
270,QUIZFORTUNE LIMITED,NI069366,19 Jun 2020,AA,Unaudited abridged accounts,31 March 2020,Yes,2020.0,2019.0
271,QUIZFORTUNE LIMITED,NI069366,01 Jul 2019,AA,Micro company accounts,31 March 2019,Yes,2019.0,2018.0
272,QUIZFORTUNE LIMITED,NI069366,11 Dec 2018,AA,Micro company accounts,31 March 2018,Yes,2018.0,2017.0
273,QUIZFORTUNE LIMITED,NI069366,31 May 2017,AA,Micro company accounts,31 March 2017,Yes,2017.0,2016.0
274,QUIZFORTUNE LIMITED,NI069366,05 Jul 2016,AA,Total exemption small company accounts,31 March 2016,Yes,2016.0,2015.0
275,QUIZFORTUNE LIMITED,NI069366,21 Dec 2015,AA,Total exemption small company accounts,31 March 2015,No,2015.0,2014.0
276,QUIZFORTUNE LIMITED,NI069366,29 Aug 2014,AA,Total exemption small company accounts,31 March 2014,No,2014.0,2013.0
277,QUIZFORTUNE LIMITED,NI069366,24 Oct 2013,AA,Total exemption small company accounts,31 March 2013,No,2013.0,2012.0
278,QUIZFORTUNE LIMITED,NI069366,28 Dec 2012,AA,Total exemption small company accounts,31 March 2012,No,2012.0,2011.0
279,QUIZFORTUNE LIMITED,NI069366,23 Aug 2011,AA,Accounts for a dormant company,31 May 2011,No,2011.0,2010.0
280,QUIZFORTUNE LIMITED,NI069366,13 Aug 2010,AA,Accounts for a dormant company,31 May 2010,No,2010.0,2009.0
281,CENTRAL FUSION LIMITED,NI641970,21 Feb 2019,AA,Total exemption full accounts,30 November 2018,Yes,2018.0,2017.0
282,CENTRAL FUSION LIMITED,NI641970,10 Apr 2018,AA,Total exemption full accounts,30 November 2017,Yes,2017.0,2016.0
283,DETANGLED MEDIA LTD,NI650146,27 Mar 2020,AA,Accounts for a dormant company,31 January 2020,Yes,2020.0,2019.0
284,DETANGLED MEDIA LTD,NI650146,09 Sep 2019,AA,Accounts for a dormant company,31 January 2019,Yes,2019.0,2018.0
285,A & S JOST (NORTHERN IRELAND) LIMITED,NI025999,25 Sep 2019,AA,Micro company accounts,31 December 2018,Yes,2018.0,2017.0
286,A & S JOST (NORTHERN IRELAND) LIMITED,NI025999,24 Sep 2018,AA,Micro company accounts,31 December 2017,Yes,2017.0,2016.0
287,A & S JOST (NORTHERN IRELAND) LIMITED,NI025999,28 Sep 2017,AA,Micro company accounts,31 December 2016,Yes,2016.0,2015.0
288,A & S JOST (NORTHERN IRELAND) LIMITED,NI025999,16 Sep 2016,AA,Accounts for a dormant company,31 December 2015,No,2015.0,2014.0
289,A & S JOST (NORTHERN IRELAND) LIMITED,NI025999,17 Sep 2015,AA,Accounts for a dormant company,31 December 2014,No,2014.0,2013.0
290,A & S JOST (NORTHERN IRELAND) LIMITED,NI025999,01 Oct 2014,AA,Accounts for a dormant company,31 December 2013,No,2013.0,2012.0
291,A & S JOST (NORTHERN IRELAND) LIMITED,NI025999,02 Sep 2013,AA,Accounts for a dormant company,31 December 2012,No,2012.0,2011.0
292,A & S JOST (NORTHERN IRELAND) LIMITED,NI025999,24 Sep 2012,AA,Accounts for a dormant company,31 December 2011,No,2011.0,2010.0
293,A & S JOST (NORTHERN IRELAND) LIMITED,NI025999,27 Sep 2011,AA,Accounts for a dormant company,31 December 2010,No,2010.0,2009.0
294,A & S JOST (NORTHERN IRELAND) LIMITED,NI025999,15 Sep 2010,AA,Accounts for a dormant company,31 December 2009,No,2009.0,2008.0
295,I LOVE QC LIMITED,NI612417,24 Mar 2017,AA,Total exemption small company accounts,30 September 2016,Yes,2016.0,2015.0
296,I LOVE QC LIMITED,NI612417,24 Jun 2016,AA,Total exemption small company accounts,30 September 2015,Yes,2015.0,2014.0
297,I LOVE QC LIMITED,NI612417,22 Jun 2015,AA,Total exemption small company accounts,30 September 2014,Yes,2014.0,2013.0
298,I LOVE QC LIMITED,NI612417,24 Jan 2014,AA,Total exemption small company accounts,30 September 2013,No,2013.0,2012.0
299,GET INVITED LIMITED,NI620681,30 Jul 2019,AA,Micro company accounts,31 October 2018,Yes,2018.0,2017.0
300,GET INVITED LIMITED,NI620681,23 Aug 2018,AA,Micro company accounts,31 October 2017,Yes,2017.0,2016.0
301,GET INVITED LIMITED,NI620681,31 Jul 2017,AA,Micro company accounts,31 October 2016,Yes,2016.0,2015.0
302,GET INVITED LIMITED,NI620681,05 May 2016,AA,Total exemption small company accounts,31 October 2015,Yes,2015.0,2014.0
303,GET INVITED LIMITED,NI620681,29 Jun 2015,AA,Total exemption small company accounts,31 October 2014,Yes,2014.0,2013.0
304,ICEMOS TECHNOLOGY LIMITED,NI047140,01 Oct 2019,AA,Total exemption full accounts,31 December 2018,No,2018.0,2017.0
305,ICEMOS TECHNOLOGY LIMITED,NI047140,04 Oct 2018,AA,Total exemption full accounts,31 December 2017,No,2017.0,2016.0
306,ICEMOS TECHNOLOGY LIMITED,NI047140,06 Oct 2017,AA,Total exemption full accounts,31 December 2016,No,2016.0,2015.0
307,ICEMOS TECHNOLOGY LIMITED,NI047140,06 Oct 2016,AA,Total exemption small company accounts,31 December 2015,No,2015.0,2014.0
308,ICEMOS TECHNOLOGY LIMITED,NI047140,14 Oct 2015,AA,Total exemption small company accounts,31 December 2014,No,2014.0,2013.0
309,ICEMOS TECHNOLOGY LIMITED,NI047140,01 Oct 2014,AA,Total exemption small company accounts,31 December 2013,No,2013.0,2012.0
310,ICEMOS TECHNOLOGY LIMITED,NI047140,01 Oct 2013,AA,Accounts for a small company,31 December 2012,No,2012.0,2011.0
311,ICEMOS TECHNOLOGY LIMITED,NI047140,03 Oct 2012,AA,Accounts for a small company,31 December 2011,No,2011.0,2010.0
312,ICEMOS TECHNOLOGY LIMITED,NI047140,13 Sep 2011,AA,Accounts for a small company,31 December 2010,No,2010.0,2009.0
313,ICEMOS TECHNOLOGY LIMITED,NI047140,28 Sep 2010,AA,Accounts for a small company,31 December 2009,No,2009.0,2008.0
314,ICEMOS TECHNOLOGY LIMITED,NI047140,15 Oct 2009,AA,Accounts for a small company,31 December 2008,No,2008.0,2007.0
315,BEACON PUBLISHING LTD,NI618038,11 Jun 2020,AA,Micro company accounts,30 April 2020,Yes,2020.0,2019.0
316,BEACON PUBLISHING LTD,NI618038,15 May 2019,AA,Micro company accounts,30 April 2019,Yes,2019.0,2018.0
317,BEACON PUBLISHING LTD,NI618038,23 Oct 2018,AA,Micro company accounts,30 April 2018,Yes,2018.0,2017.0
318,BEACON PUBLISHING LTD,NI618038,04 Oct 2017,AA,Micro company accounts,30 April 2017,Yes,2017.0,2016.0
319,BEACON PUBLISHING LTD,NI618038,05 Aug 2016,AA,Total exemption small company accounts,30 April 2016,Yes,2016.0,2015.0
320,BEACON PUBLISHING LTD,NI618038,16 Sep 2015,AA,Total exemption small company accounts,30 April 2015,Yes,2015.0,2014.0
321,BEACON PUBLISHING LTD,NI618038,05 Jan 2015,AA,Total exemption small company accounts,30 April 2014,No,2014.0,2013.0
322,CADSHARE TECHNOLOGY LIMITED,NI623531,13 May 2020,AA,Total exemption full accounts,31 March 2020,Yes,2020.0,2019.0
323,CADSHARE TECHNOLOGY LIMITED,NI623531,23 Dec 2019,AA,Total exemption full accounts,31 March 2019,Yes,2019.0,2018.0
324,CADSHARE TECHNOLOGY LIMITED,NI623531,20 Dec 2018,AA,Total exemption full accounts,31 March 2018,Yes,2018.0,2017.0
325,CADSHARE TECHNOLOGY LIMITED,NI623531,18 Jan 2018,AA,Total exemption full accounts,31 March 2017,Yes,2017.0,2016.0
326,CADSHARE TECHNOLOGY LIMITED,NI623531,13 Dec 2016,AA,Total exemption small company accounts,31 March 2016,No,2016.0,2015.0
327,CADSHARE TECHNOLOGY LIMITED,NI623531,30 Nov 2015,AA,Total exemption small company accounts,31 March 2015,No,2015.0,2014.0
328,PHLOK LTD,NI608035,29 Dec 2014,AA,Total exemption small company accounts,31 December 2013,No,2013.0,2012.0
329,PHLOK LTD,NI608035,13 Jun 2013,AA,Total exemption small company accounts,31 December 2012,No,2012.0,2011.0
330,PHLOK LTD,NI608035,04 Apr 2013,AA,Total exemption small company accounts,30 June 2012,No,2012.0,2011.0
331,THE SKINNY SAUCE COMPANY LTD,NI642233,31 Aug 2019,AA,Accounts for a dormant company,30 November 2018,Yes,2018.0,2017.0
332,THE SKINNY SAUCE COMPANY LTD,NI642233,04 Oct 2018,AA,Accounts for a dormant company,30 November 2017,Yes,2017.0,2016.0
333,PATHLOGIC LIMITED,NI052208,31 Jul 2019,AA,Total exemption full accounts,31 October 2018,Yes,2018.0,2017.0
334,PATHLOGIC LIMITED,NI052208,21 Aug 2018,AA,Micro company accounts,31 October 2017,Yes,2017.0,2016.0
335,PATHLOGIC LIMITED,NI052208,31 Jul 2017,AA,Micro company accounts,31 October 2016,Yes,2016.0,2015.0
336,PATHLOGIC LIMITED,NI052208,31 Jul 2016,AA,Total exemption small company accounts,31 October 2015,Yes,2015.0,2014.0
337,PATHLOGIC LIMITED,NI052208,31 Jul 2015,AA,Total exemption small company accounts,31 October 2014,Yes,2014.0,2013.0
338,PATHLOGIC LIMITED,NI052208,31 Jul 2014,AA,Total exemption small company accounts,31 October 2013,No,2013.0,2012.0
339,PATHLOGIC LIMITED,NI052208,31 Jul 2013,AA,Total exemption small company accounts,31 October 2012,No,2012.0,2011.0
340,PATHLOGIC LIMITED,NI052208,30 Jul 2012,AA,Total exemption small company accounts,31 October 2011,No,2011.0,2010.0
341,PATHLOGIC LIMITED,NI052208,31 Aug 2011,AA,Total exemption small company accounts,31 October 2010,No,2010.0,2009.0
342,PATHLOGIC LIMITED,NI052208,27 Jul 2010,AA,Total exemption small company accounts,31 October 2009,No,2009.0,2008.0
343,PATHLOGIC LIMITED,NI052208,04 May 2010,AA,Total exemption small company accounts,31 October 2007,No,2007.0,2006.0
344,PATHLOGIC LIMITED,NI052208,15 Nov 2009,AA,Total exemption small company accounts,31 October 2008,No,2008.0,2007.0
345,TOTALMOBILE LIMITED,NI018486,01 Jun 2020,AA,Full accounts,31 December 2019,No,2019.0,2018.0
346,TOTALMOBILE LIMITED,NI018486,18 Sep 2019,AA,Full accounts,31 December 2018,No,2018.0,2017.0
347,TOTALMOBILE LIMITED,NI018486,28 Sep 2018,AA,Full accounts,31 December 2017,No,2017.0,2016.0
348,TOTALMOBILE LIMITED,NI018486,04 Oct 2017,AA,Full accounts,31 December 2016,No,2016.0,2015.0
349,TOTALMOBILE LIMITED,NI018486,22 Sep 2016,AA,Full accounts,31 December 2015,No,2015.0,2014.0
350,TOTALMOBILE LIMITED,NI018486,11 Aug 2015,AA,Accounts for a medium company,31 December 2014,No,2014.0,2013.0
351,TOTALMOBILE LIMITED,NI018486,06 Jun 2014,AA,Accounts for a medium company,31 December 2013,No,2013.0,2012.0
352,TOTALMOBILE LIMITED,NI018486,25 Sep 2013,AA,Accounts for a medium company,31 December 2012,No,2012.0,2011.0
353,TOTALMOBILE LIMITED,NI018486,04 Sep 2012,AA,Accounts for a medium company,31 December 2011,No,2011.0,2010.0
354,TOTALMOBILE LIMITED,NI018486,24 Aug 2011,AA,Accounts for a medium company,31 December 2010,No,2010.0,2009.0
355,TOTALMOBILE LIMITED,NI018486,09 Jul 2010,AA,Accounts for a medium company,31 December 2009,No,2009.0,2008.0
356,ARLISH HOMES LIMITED,NI644986,27 Jan 2020,AA,Micro company accounts,30 April 2019,Yes,2019.0,2018.0
357,ARLISH HOMES LIMITED,NI644986,03 Jan 2019,AA,Micro company accounts,30 April 2018,Yes,2018.0,2017.0
358,LASER SPOKE LIMITED,NI611005,30 Nov 2016,AA,Total exemption small company accounts,29 February 2016,Yes,2016.0,2015.0
359,LASER SPOKE LIMITED,NI611005,01 Dec 2015,AA,Total exemption small company accounts,28 February 2015,Yes,2015.0,2014.0
360,LASER SPOKE LIMITED,NI611005,24 Oct 2014,AA,Accounts for a dormant company,28 February 2014,No,2014.0,2013.0
361,LASER SPOKE LIMITED,NI611005,09 Oct 2013,AA,Accounts for a dormant company,28 February 2013,No,2013.0,2012.0
362,PROAXSIS LTD,NI619901,08 Jun 2020,AA,Accounts for a small company,31 December 2019,No,2019.0,2018.0
363,PROAXSIS LTD,NI619901,06 Jun 2019,AA,Accounts for a small company,31 December 2018,No,2018.0,2017.0
364,PROAXSIS LTD,NI619901,25 Apr 2018,AA,Accounts for a small company,31 December 2017,No,2017.0,2016.0
365,PROAXSIS LTD,NI619901,20 Apr 2017,AA,Accounts for a small company,31 December 2016,No,2016.0,2015.0
366,PROAXSIS LTD,NI619901,19 Jul 2016,AA,Full accounts,31 December 2015,No,2015.0,2014.0
367,PROAXSIS LTD,NI619901,15 May 2015,AA,Full accounts,31 December 2014,No,2014.0,2013.0
368,CMI PLANNERS LTD,NI616943,28 Feb 2018,AA,Micro company accounts,28 February 2017,Yes,2017.0,2016.0
369,CMI PLANNERS LTD,NI616943,15 Jun 2017,AA,Micro company accounts,28 February 2016,Yes,2016.0,2015.0
370,CMI PLANNERS LTD,NI616943,30 Nov 2016,AA,Total exemption small company accounts,28 February 2015,Yes,2015.0,2014.0
371,CMI PLANNERS LTD,NI616943,29 Apr 2016,AA,Total exemption small company accounts,28 February 2014,Yes,2014.0,2013.0
372,AD FERTILISER TECHNOLOGIES LIMITED,NI617656,29 Jun 2020,AA,Micro company accounts,30 September 2019,Yes,2019.0,2018.0
373,AD FERTILISER TECHNOLOGIES LIMITED,NI617656,19 Jun 2019,AA,Micro company accounts,30 September 2018,Yes,2018.0,2017.0
374,AD FERTILISER TECHNOLOGIES LIMITED,NI617656,22 Jun 2018,AA,Micro company accounts,30 September 2017,Yes,2017.0,2016.0
375,AD FERTILISER TECHNOLOGIES LIMITED,NI617656,31 May 2017,AA,Total exemption small company accounts,30 September 2016,Yes,2016.0,2015.0
376,AD FERTILISER TECHNOLOGIES LIMITED,NI617656,06 Jun 2016,AA,Total exemption small company accounts,30 September 2015,Yes,2015.0,2014.0
377,AD FERTILISER TECHNOLOGIES LIMITED,NI617656,31 Dec 2014,AA,Total exemption small company accounts,30 September 2014,No,2014.0,2013.0
378,AUDITCOMPLY LTD,NI623693,26 Feb 2020,AA,Total exemption full accounts,30 June 2019,No,2019.0,2018.0
379,AUDITCOMPLY LTD,NI623693,19 Oct 2018,AA,Total exemption full accounts,31 August 2018,No,2018.0,2017.0
380,AUDITCOMPLY LTD,NI623693,15 Nov 2017,AA,Total exemption full accounts,31 August 2017,No,2017.0,2016.0
381,AUDITCOMPLY LTD,NI623693,20 Jan 2017,AA,Total exemption small company accounts,31 August 2016,Yes,2016.0,2015.0
382,AUDITCOMPLY LTD,NI623693,23 Dec 2015,AA,Total exemption small company accounts,31 August 2015,Yes,2015.0,2014.0
383,BLUESONA LIMITED,NI648729,04 Dec 2019,AA,Micro company accounts,31 October 2019,Yes,2019.0,2018.0
384,BLUESONA LIMITED,NI648729,21 Mar 2019,AA,Micro company accounts,31 October 2018,Yes,2018.0,2017.0
385,ADOREBOARD LIMITED,NI609044,12 May 2020,AA,Total exemption full accounts,31 March 2020,Yes,2020.0,2019.0
386,ADOREBOARD LIMITED,NI609044,09 Dec 2019,AA,Total exemption full accounts,30 September 2019,Yes,2019.0,2018.0
387,ADOREBOARD LIMITED,NI609044,13 Dec 2018,AA,Total exemption full accounts,30 September 2018,Yes,2018.0,2017.0
388,ADOREBOARD LIMITED,NI609044,22 Jun 2018,AA,Micro company accounts,30 September 2017,Yes,2017.0,2016.0
389,ADOREBOARD LIMITED,NI609044,04 Jan 2017,AA,Total exemption small company accounts,30 September 2016,No,2016.0,2015.0
390,ADOREBOARD LIMITED,NI609044,30 Jun 2016,AA,Total exemption small company accounts,30 September 2015,Yes,2015.0,2014.0
391,ADOREBOARD LIMITED,NI609044,12 Jun 2015,AA,Total exemption small company accounts,30 September 2014,Yes,2014.0,2013.0
392,ADOREBOARD LIMITED,NI609044,25 Jun 2014,AA,Total exemption small company accounts,30 September 2013,No,2013.0,2012.0
393,ADOREBOARD LIMITED,NI609044,28 Jun 2013,AA,Total exemption small company accounts,14 September 2012,No,2012.0,2011.0
394,MIFINITY UK LIMITED,NI611169,30 Sep 2019,AA,Total exemption full accounts,31 December 2018,Yes,2018.0,2017.0
395,MIFINITY UK LIMITED,NI611169,28 Sep 2018,AA,Unaudited abridged accounts,31 December 2017,Yes,2017.0,2016.0
396,MIFINITY UK LIMITED,NI611169,10 Oct 2017,AA,Accounts for a small company,31 December 2016,No,2016.0,2015.0
397,MIFINITY UK LIMITED,NI611169,02 Nov 2016,AA,Full accounts,31 December 2015,No,2015.0,2014.0
398,MIFINITY UK LIMITED,NI611169,29 Sep 2015,AA,Full accounts,31 December 2014,No,2014.0,2013.0
399,MIFINITY UK LIMITED,NI611169,01 Oct 2014,AA,Full accounts,31 December 2013,No,2013.0,2012.0
400,MIFINITY UK LIMITED,NI611169,18 Sep 2013,AA,Accounts for a dormant company,31 December 2012,No,2012.0,2011.0
401,PATHXL LIMITED,NI049504,06 Sep 2019,AA,Accounts for a small company,31 December 2018,No,2018.0,2017.0
